id,prefabName,prefabPath,specPath,sourcePrototypePng,unityFolder,targetAssetPath,module,nodeExpression,x,y,width,height,sliceFile,noSlice,nineSlice,dynamicTextPreserved,allowCreateOrRename,hitStatus,hitTarget,anchor,sizeDelta,anchoredPosition,backflowMode,textPolicy
NightModifierUI_NightModifierBanner#02,NightModifierUI_NightModifierBanner,Assets/Prefabs/UI/Panels/NightModifierUI_NightModifierBanner.prefab,docs/NightModifierUI_NightModifierBanner/ui_asset_slicing_backflow_NightModifierUI_NightModifierBanner.md,docs/NightModifierUI_NightModifierBanner/ui_layout_prototype_NightModifierUI_NightModifierBanner.png,Assets/Art/UI/Generated/NightModifierUI_NightModifierBanner/,Assets/Art/UI/Generated/NightModifierUI_NightModifierBanner/ui_NightModifierUI_NightModifierBanner__02_BannerRoot.png,夜间词条横幅,`BannerRoot`,95,210,890,190,ui_NightModifierUI_NightModifierBanner__02_BannerRoot.png,false,true,false,false,现有节点命中,BannerRoot,TopCenter,"890,190","0,655",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
NightModifierUI_NightModifierBanner#03,NightModifierUI_NightModifierBanner,Assets/Prefabs/UI/Panels/NightModifierUI_NightModifierBanner.prefab,docs/NightModifierUI_NightModifierBanner/ui_asset_slicing_backflow_NightModifierUI_NightModifierBanner.md,docs/NightModifierUI_NightModifierBanner/ui_layout_prototype_NightModifierUI_NightModifierBanner.png,Assets/Art/UI/Generated/NightModifierUI_NightModifierBanner/,Assets/Art/UI/Generated/NightModifierUI_NightModifierBanner/ui_NightModifierUI_NightModifierBanner__03_NameText_bg.png,词条名,`NameText`,145,250,780,60,ui_NightModifierUI_NightModifierBanner__03_NameText_bg.png,false,false,true,false,现有节点命中,NameText,TopCenter,"780,60","-5,680",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
NightModifierUI_NightModifierBanner#04,NightModifierUI_NightModifierBanner,Assets/Prefabs/UI/Panels/NightModifierUI_NightModifierBanner.prefab,docs/NightModifierUI_NightModifierBanner/ui_asset_slicing_backflow_NightModifierUI_NightModifierBanner.md,docs/NightModifierUI_NightModifierBanner/ui_layout_prototype_NightModifierUI_NightModifierBanner.png,Assets/Art/UI/Generated/NightModifierUI_NightModifierBanner/,Assets/Art/UI/Generated/NightModifierUI_NightModifierBanner/ui_NightModifierUI_NightModifierBanner__04_DescText_bg.png,描述,`DescText`,145,325,780,52,ui_NightModifierUI_NightModifierBanner__04_DescText_bg.png,false,false,true,false,现有节点命中,DescText,TopCenter,"780,52","-5,609",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
NightReportUI_NightReportPanel#01,NightReportUI_NightReportPanel,Assets/Prefabs/UI/Panels/NightReportUI_NightReportPanel.prefab,docs/NightReportUI_NightReportPanel/ui_asset_slicing_backflow_NightReportUI_NightReportPanel.md,docs/NightReportUI_NightReportPanel/ui_layout_prototype_NightReportUI_NightReportPanel.png,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/ui_NightReportUI_NightReportPanel__01_ModalBackdrop.png,暗化背景,`ModalBackdrop`,0,0,1080,1920,ui_NightReportUI_NightReportPanel__01_ModalBackdrop.png,false,true,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
NightReportUI_NightReportPanel#02,NightReportUI_NightReportPanel,Assets/Prefabs/UI/Panels/NightReportUI_NightReportPanel.prefab,docs/NightReportUI_NightReportPanel/ui_asset_slicing_backflow_NightReportUI_NightReportPanel.md,docs/NightReportUI_NightReportPanel/ui_layout_prototype_NightReportUI_NightReportPanel.png,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/ui_NightReportUI_NightReportPanel__02_PanelRoot.png,战报面板,`PanelRoot`,140,470,800,720,ui_NightReportUI_NightReportPanel__02_PanelRoot.png,false,true,false,false,现有节点命中,PanelRoot,Center,"800,720","0,130",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
NightReportUI_NightReportPanel#03,NightReportUI_NightReportPanel,Assets/Prefabs/UI/Panels/NightReportUI_NightReportPanel.prefab,docs/NightReportUI_NightReportPanel/ui_asset_slicing_backflow_NightReportUI_NightReportPanel.md,docs/NightReportUI_NightReportPanel/ui_layout_prototype_NightReportUI_NightReportPanel.png,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/ui_NightReportUI_NightReportPanel__03_TitleText_bg.png,标题,`TitleText`,200,540,680,76,ui_NightReportUI_NightReportPanel__03_TitleText_bg.png,false,false,true,false,现有节点命中,TitleText,TopCenter,"680,76","0,382",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
NightReportUI_NightReportPanel#04,NightReportUI_NightReportPanel,Assets/Prefabs/UI/Panels/NightReportUI_NightReportPanel.prefab,docs/NightReportUI_NightReportPanel/ui_asset_slicing_backflow_NightReportUI_NightReportPanel.md,docs/NightReportUI_NightReportPanel/ui_layout_prototype_NightReportUI_NightReportPanel.png,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/ui_NightReportUI_NightReportPanel__04_BodyText_bg.png,正文,`BodyText`,205,650,670,380,ui_NightReportUI_NightReportPanel__04_BodyText_bg.png,false,false,true,false,现有节点命中,BodyText,Center,"670,380","0,120",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
NightReportUI_NightReportPanel#05,NightReportUI_NightReportPanel,Assets/Prefabs/UI/Panels/NightReportUI_NightReportPanel.prefab,docs/NightReportUI_NightReportPanel/ui_asset_slicing_backflow_NightReportUI_NightReportPanel.md,docs/NightReportUI_NightReportPanel/ui_layout_prototype_NightReportUI_NightReportPanel.png,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/,Assets/Art/UI/Generated/NightReportUI_NightReportPanel/ui_NightReportUI_NightReportPanel__05_ActionHint_bg.png,确认/自动关闭区,`ActionHint`,270,1060,540,72,ui_NightReportUI_NightReportPanel__05_ActionHint_bg.png,false,false,true,true,施工目标需创建/改名,-,Center,"540,72","0,-136",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
OreRepairFloatingText_OreRepairFloatRoot#01,OreRepairFloatingText_OreRepairFloatRoot,Assets/Prefabs/UI/Panels/OreRepairFloatingText_OreRepairFloatRoot.prefab,docs/OreRepairFloatingText_OreRepairFloatRoot/ui_asset_slicing_backflow_OreRepairFloatingText_OreRepairFloatRoot.md,docs/OreRepairFloatingText_OreRepairFloatRoot/ui_layout_prototype_OreRepairFloatingText_OreRepairFloatRoot.png,Assets/Art/UI/Generated/OreRepairFloatingText_OreRepairFloatRoot/,Assets/Art/UI/Generated/OreRepairFloatingText_OreRepairFloatRoot/ui_OreRepairFloatingText_OreRepairFloatRoot__01_CityGateWorldAnchor.png,城门世界投影区,`CityGateWorldAnchor`,360,730,360,120,ui_OreRepairFloatingText_OreRepairFloatRoot__01_CityGateWorldAnchor.png,false,false,false,false,安全区/表现参考,-,Center,"360,120","0,170",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
OreRepairFloatingText_OreRepairFloatRoot#02,OreRepairFloatingText_OreRepairFloatRoot,Assets/Prefabs/UI/Panels/OreRepairFloatingText_OreRepairFloatRoot.prefab,docs/OreRepairFloatingText_OreRepairFloatRoot/ui_asset_slicing_backflow_OreRepairFloatingText_OreRepairFloatRoot.md,docs/OreRepairFloatingText_OreRepairFloatRoot/ui_layout_prototype_OreRepairFloatingText_OreRepairFloatRoot.png,Assets/Art/UI/Generated/OreRepairFloatingText_OreRepairFloatRoot/,Assets/Art/UI/Generated/OreRepairFloatingText_OreRepairFloatRoot/ui_OreRepairFloatingText_OreRepairFloatRoot__02_DamageNumber_Show.png,飘字内容,`DamageNumber.Show`,300,650,480,76,ui_OreRepairFloatingText_OreRepairFloatRoot__02_DamageNumber_Show.png,false,false,false,true,施工目标需创建/改名,-,Center,"480,76","0,272",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
OreRepairFloatingText_OreRepairFloatRoot#03,OreRepairFloatingText_OreRepairFloatRoot,Assets/Prefabs/UI/Panels/OreRepairFloatingText_OreRepairFloatRoot.prefab,docs/OreRepairFloatingText_OreRepairFloatRoot/ui_asset_slicing_backflow_OreRepairFloatingText_OreRepairFloatRoot.md,docs/OreRepairFloatingText_OreRepairFloatRoot/ui_layout_prototype_OreRepairFloatingText_OreRepairFloatRoot.png,Assets/Art/UI/Generated/OreRepairFloatingText_OreRepairFloatRoot/,Assets/Art/UI/Generated/OreRepairFloatingText_OreRepairFloatRoot/ui_OreRepairFloatingText_OreRepairFloatRoot__03_TweenPath.png,上浮淡出轨迹,`TweenPath`,390,520,300,240,ui_OreRepairFloatingText_OreRepairFloatRoot__03_TweenPath.png,false,false,false,false,安全区/表现参考,-,Center,"300,240","0,320",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
OreRepairFloatingText_OreRepairFloatRoot#04,OreRepairFloatingText_OreRepairFloatRoot,Assets/Prefabs/UI/Panels/OreRepairFloatingText_OreRepairFloatRoot.prefab,docs/OreRepairFloatingText_OreRepairFloatRoot/ui_asset_slicing_backflow_OreRepairFloatingText_OreRepairFloatRoot.md,docs/OreRepairFloatingText_OreRepairFloatRoot/ui_layout_prototype_OreRepairFloatingText_OreRepairFloatRoot.png,Assets/Art/UI/Generated/OreRepairFloatingText_OreRepairFloatRoot/,Assets/Art/UI/Generated/OreRepairFloatingText_OreRepairFloatRoot/ui_OreRepairFloatingText_OreRepairFloatRoot__04_NoPersistentPanel.png,无常驻 UI 区,`NoPersistentPanel`,160,980,760,160,ui_OreRepairFloatingText_OreRepairFloatRoot__04_NoPersistentPanel.png,false,true,false,false,安全区/表现参考,-,Center,"760,160","0,-100",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
PauseOverlayUI_PauseOverlayPanel#01,PauseOverlayUI_PauseOverlayPanel,Assets/Prefabs/UI/Panels/PauseOverlayUI_PauseOverlayPanel.prefab,docs/PauseOverlayUI_PauseOverlayPanel/ui_asset_slicing_backflow_PauseOverlayUI_PauseOverlayPanel.md,docs/PauseOverlayUI_PauseOverlayPanel/ui_layout_prototype_PauseOverlayUI_PauseOverlayPanel.png,Assets/Art/UI/Generated/PauseOverlayUI_PauseOverlayPanel/,Assets/Art/UI/Generated/PauseOverlayUI_PauseOverlayPanel/ui_PauseOverlayUI_PauseOverlayPanel__01_BgImage.png,全屏遮罩,`PauseOverlayRoot/BgImage`,0,0,1080,1920,ui_PauseOverlayUI_PauseOverlayPanel__01_BgImage.png,false,true,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
PauseOverlayUI_PauseOverlayPanel#02,PauseOverlayUI_PauseOverlayPanel,Assets/Prefabs/UI/Panels/PauseOverlayUI_PauseOverlayPanel.prefab,docs/PauseOverlayUI_PauseOverlayPanel/ui_asset_slicing_backflow_PauseOverlayUI_PauseOverlayPanel.md,docs/PauseOverlayUI_PauseOverlayPanel/ui_layout_prototype_PauseOverlayUI_PauseOverlayPanel.png,Assets/Art/UI/Generated/PauseOverlayUI_PauseOverlayPanel/,Assets/Art/UI/Generated/PauseOverlayUI_PauseOverlayPanel/ui_PauseOverlayUI_PauseOverlayPanel__02_Title_bg.png,暂停标题,`Title`,120,790,840,120,ui_PauseOverlayUI_PauseOverlayPanel__02_Title_bg.png,false,false,true,true,施工目标需创建/改名,-,Center,"840,120","0,110",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
PauseOverlayUI_PauseOverlayPanel#03,PauseOverlayUI_PauseOverlayPanel,Assets/Prefabs/UI/Panels/PauseOverlayUI_PauseOverlayPanel.prefab,docs/PauseOverlayUI_PauseOverlayPanel/ui_asset_slicing_backflow_PauseOverlayUI_PauseOverlayPanel.md,docs/PauseOverlayUI_PauseOverlayPanel/ui_layout_prototype_PauseOverlayUI_PauseOverlayPanel.png,Assets/Art/UI/Generated/PauseOverlayUI_PauseOverlayPanel/,Assets/Art/UI/Generated/PauseOverlayUI_PauseOverlayPanel/ui_PauseOverlayUI_PauseOverlayPanel__03_Subtitle_bg.png,副标题,`Subtitle`,180,915,720,70,ui_PauseOverlayUI_PauseOverlayPanel__03_Subtitle_bg.png,false,false,true,true,施工目标需创建/改名,-,Center,"720,70","0,10",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
PauseOverlayUI_PauseOverlayPanel#04,PauseOverlayUI_PauseOverlayPanel,Assets/Prefabs/UI/Panels/PauseOverlayUI_PauseOverlayPanel.prefab,docs/PauseOverlayUI_PauseOverlayPanel/ui_asset_slicing_backflow_PauseOverlayUI_PauseOverlayPanel.md,docs/PauseOverlayUI_PauseOverlayPanel/ui_layout_prototype_PauseOverlayUI_PauseOverlayPanel.png,Assets/Art/UI/Generated/PauseOverlayUI_PauseOverlayPanel/,Assets/Art/UI/Generated/PauseOverlayUI_PauseOverlayPanel/ui_PauseOverlayUI_PauseOverlayPanel__04_RaycastBlocker.png,点击阻挡层,`RaycastBlocker`,0,0,1080,1920,ui_PauseOverlayUI_PauseOverlayPanel__04_RaycastBlocker.png,false,false,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
PeaceNightOverlay#01,PeaceNightOverlay,Assets/Prefabs/UI/Panels/PeaceNightOverlay.prefab,docs/PeaceNightOverlay/ui_asset_slicing_backflow_PeaceNightOverlay.md,docs/PeaceNightOverlay/ui_layout_prototype_PeaceNightOverlay.png,Assets/Art/UI/Generated/PeaceNightOverlay/,Assets/Art/UI/Generated/PeaceNightOverlay/ui_PeaceNightOverlay__01_OverlayImage.png,和平夜氛围,`OverlayImage`,0,0,1080,1920,ui_PeaceNightOverlay__01_OverlayImage.png,false,true,false,false,现有节点命中,OverlayImage,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
PeaceNightOverlay#02,PeaceNightOverlay,Assets/Prefabs/UI/Panels/PeaceNightOverlay.prefab,docs/PeaceNightOverlay/ui_asset_slicing_backflow_PeaceNightOverlay.md,docs/PeaceNightOverlay/ui_layout_prototype_PeaceNightOverlay.png,Assets/Art/UI/Generated/PeaceNightOverlay/,,游戏安全区,`SceneSafeArea`,70,260,940,1150,-,true,false,false,false,安全区/表现参考,-,Center,"940,1150","0,125",不单独切图；作为游戏画面/安全区参考,无文案切图
PeaceNightOverlay#03,PeaceNightOverlay,Assets/Prefabs/UI/Panels/PeaceNightOverlay.prefab,docs/PeaceNightOverlay/ui_asset_slicing_backflow_PeaceNightOverlay.md,docs/PeaceNightOverlay/ui_layout_prototype_PeaceNightOverlay.png,Assets/Art/UI/Generated/PeaceNightOverlay/,Assets/Art/UI/Generated/PeaceNightOverlay/ui_PeaceNightOverlay__03_Content_bg.png,提示容器,`Content`,150,1320,780,190,ui_PeaceNightOverlay__03_Content_bg.png,false,false,true,false,现有节点命中,Content,BottomCenter,"780,190","0,-455",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
PeaceNightOverlay#04,PeaceNightOverlay,Assets/Prefabs/UI/Panels/PeaceNightOverlay.prefab,docs/PeaceNightOverlay/ui_asset_slicing_backflow_PeaceNightOverlay.md,docs/PeaceNightOverlay/ui_layout_prototype_PeaceNightOverlay.png,Assets/Art/UI/Generated/PeaceNightOverlay/,Assets/Art/UI/Generated/PeaceNightOverlay/ui_PeaceNightOverlay__04_HintText_bg.png,提示文案,`HintText`,200,1360,680,58,ui_PeaceNightOverlay__04_HintText_bg.png,false,false,true,false,现有节点命中,HintText,BottomCenter,"680,58","0,-429",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
PeaceNightOverlay#05,PeaceNightOverlay,Assets/Prefabs/UI/Panels/PeaceNightOverlay.prefab,docs/PeaceNightOverlay/ui_asset_slicing_backflow_PeaceNightOverlay.md,docs/PeaceNightOverlay/ui_layout_prototype_PeaceNightOverlay.png,Assets/Art/UI/Generated/PeaceNightOverlay/,Assets/Art/UI/Generated/PeaceNightOverlay/ui_PeaceNightOverlay__05_CountdownText_bg.png,倒计时,`CountdownText`,320,1440,440,54,ui_PeaceNightOverlay__05_CountdownText_bg.png,false,false,true,false,现有节点命中,CountdownText,BottomCenter,"440,54","0,-507",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
PreGameBannerUI_PreGameBanner#01,PreGameBannerUI_PreGameBanner,Assets/Prefabs/UI/Panels/PreGameBannerUI_PreGameBanner.prefab,docs/PreGameBannerUI_PreGameBanner/ui_asset_slicing_backflow_PreGameBannerUI_PreGameBanner.md,docs/PreGameBannerUI_PreGameBanner/ui_layout_prototype_PreGameBannerUI_PreGameBanner.png,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/,,背景可见区,`ScenePreview`,0,0,1080,1920,-,true,false,false,false,安全区/表现参考,-,Center,"1080,1920","0,0",不单独切图；作为游戏画面/安全区参考,无文案切图
PreGameBannerUI_PreGameBanner#02,PreGameBannerUI_PreGameBanner,Assets/Prefabs/UI/Panels/PreGameBannerUI_PreGameBanner.prefab,docs/PreGameBannerUI_PreGameBanner/ui_asset_slicing_backflow_PreGameBannerUI_PreGameBanner.md,docs/PreGameBannerUI_PreGameBanner/ui_layout_prototype_PreGameBannerUI_PreGameBanner.png,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/ui_PreGameBannerUI_PreGameBanner__02_CenterBox.png,中央准备盒,`CenterBox`,130,520,820,720,ui_PreGameBannerUI_PreGameBanner__02_CenterBox.png,false,false,false,false,现有节点命中,CenterBox,Center,"820,720","0,80",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
PreGameBannerUI_PreGameBanner#03,PreGameBannerUI_PreGameBanner,Assets/Prefabs/UI/Panels/PreGameBannerUI_PreGameBanner.prefab,docs/PreGameBannerUI_PreGameBanner/ui_asset_slicing_backflow_PreGameBannerUI_PreGameBanner.md,docs/PreGameBannerUI_PreGameBanner/ui_layout_prototype_PreGameBannerUI_PreGameBanner.png,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/ui_PreGameBannerUI_PreGameBanner__03_TitleText_bg.png,标题,`TitleText`,190,590,700,84,ui_PreGameBannerUI_PreGameBanner__03_TitleText_bg.png,false,false,true,false,现有节点命中,TitleText,TopCenter,"700,84","0,328",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
PreGameBannerUI_PreGameBanner#04,PreGameBannerUI_PreGameBanner,Assets/Prefabs/UI/Panels/PreGameBannerUI_PreGameBanner.prefab,docs/PreGameBannerUI_PreGameBanner/ui_asset_slicing_backflow_PreGameBannerUI_PreGameBanner.md,docs/PreGameBannerUI_PreGameBanner/ui_layout_prototype_PreGameBannerUI_PreGameBanner.png,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/ui_PreGameBannerUI_PreGameBanner__04_PlayerCountText_bg.png,人数,`PlayerCountText`,390,725,300,110,ui_PreGameBannerUI_PreGameBanner__04_PlayerCountText_bg.png,false,false,true,false,现有节点命中,PlayerCountText,Center,"300,110","0,180",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
PreGameBannerUI_PreGameBanner#05,PreGameBannerUI_PreGameBanner,Assets/Prefabs/UI/Panels/PreGameBannerUI_PreGameBanner.prefab,docs/PreGameBannerUI_PreGameBanner/ui_asset_slicing_backflow_PreGameBannerUI_PreGameBanner.md,docs/PreGameBannerUI_PreGameBanner/ui_layout_prototype_PreGameBannerUI_PreGameBanner.png,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/ui_PreGameBannerUI_PreGameBanner__05_StatusText_bg.png,状态,`StatusText`,200,860,680,80,ui_PreGameBannerUI_PreGameBanner__05_StatusText_bg.png,false,false,true,false,现有节点命中,StatusText,Center,"680,80","0,60",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
PreGameBannerUI_PreGameBanner#06,PreGameBannerUI_PreGameBanner,Assets/Prefabs/UI/Panels/PreGameBannerUI_PreGameBanner.prefab,docs/PreGameBannerUI_PreGameBanner/ui_asset_slicing_backflow_PreGameBannerUI_PreGameBanner.md,docs/PreGameBannerUI_PreGameBanner/ui_layout_prototype_PreGameBannerUI_PreGameBanner.png,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/,Assets/Art/UI/Generated/PreGameBannerUI_PreGameBanner/ui_PreGameBannerUI_PreGameBanner__06_StartChallengeBtn.png,开始按钮,`StartChallengeBtn`,270,1020,540,104,ui_PreGameBannerUI_PreGameBanner__06_StartChallengeBtn.png,false,true,false,false,现有节点命中,StartChallengeBtn,Center,"540,104","0,-112",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ReconnectDialog#01,ReconnectDialog,Assets/Prefabs/UI/Panels/ReconnectDialog.prefab,docs/ReconnectDialog/ui_asset_slicing_backflow_ReconnectDialog.md,docs/ReconnectDialog/ui_layout_prototype_ReconnectDialog.png,Assets/Art/UI/Generated/ReconnectDialog/,Assets/Art/UI/Generated/ReconnectDialog/ui_ReconnectDialog__01_ModalBackdrop.png,暗化背景,`ModalBackdrop`,0,0,1080,1920,ui_ReconnectDialog__01_ModalBackdrop.png,false,true,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ReconnectDialog#02,ReconnectDialog,Assets/Prefabs/UI/Panels/ReconnectDialog.prefab,docs/ReconnectDialog/ui_asset_slicing_backflow_ReconnectDialog.md,docs/ReconnectDialog/ui_layout_prototype_ReconnectDialog.png,Assets/Art/UI/Generated/ReconnectDialog/,Assets/Art/UI/Generated/ReconnectDialog/ui_ReconnectDialog__02_DialogBox.png,弹窗盒,`DialogBox`,150,560,780,540,ui_ReconnectDialog__02_DialogBox.png,false,true,false,false,现有节点命中,DialogBox,Center,"780,540","0,130",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ReconnectDialog#03,ReconnectDialog,Assets/Prefabs/UI/Panels/ReconnectDialog.prefab,docs/ReconnectDialog/ui_asset_slicing_backflow_ReconnectDialog.md,docs/ReconnectDialog/ui_layout_prototype_ReconnectDialog.png,Assets/Art/UI/Generated/ReconnectDialog/,Assets/Art/UI/Generated/ReconnectDialog/ui_ReconnectDialog__03_TitleText_bg.png,标题,`TitleText`,210,625,660,70,ui_ReconnectDialog__03_TitleText_bg.png,false,false,true,false,现有节点命中,TitleText,Center,"660,70","0,300",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
ReconnectDialog#04,ReconnectDialog,Assets/Prefabs/UI/Panels/ReconnectDialog.prefab,docs/ReconnectDialog/ui_asset_slicing_backflow_ReconnectDialog.md,docs/ReconnectDialog/ui_layout_prototype_ReconnectDialog.png,Assets/Art/UI/Generated/ReconnectDialog/,Assets/Art/UI/Generated/ReconnectDialog/ui_ReconnectDialog__04_DescText_bg.png,说明,`DescText`,220,730,640,120,ui_ReconnectDialog__04_DescText_bg.png,false,false,true,false,现有节点命中,DescText,Center,"640,120","0,170",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
ReconnectDialog#05,ReconnectDialog,Assets/Prefabs/UI/Panels/ReconnectDialog.prefab,docs/ReconnectDialog/ui_asset_slicing_backflow_ReconnectDialog.md,docs/ReconnectDialog/ui_layout_prototype_ReconnectDialog.png,Assets/Art/UI/Generated/ReconnectDialog/,Assets/Art/UI/Generated/ReconnectDialog/ui_ReconnectDialog__05_NewGameButton.png,按钮行,`ReconnectButton/NewGameButton`,210,920,660,96,ui_ReconnectDialog__05_NewGameButton.png,false,true,false,false,现有节点命中,NewGameButton、ReconnectButton,Center,"660,96","0,-8",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ShopConfirmDialogUI_ShopConfirmPanel#01,ShopConfirmDialogUI_ShopConfirmPanel,Assets/Prefabs/UI/Panels/ShopConfirmDialogUI_ShopConfirmPanel.prefab,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_asset_slicing_backflow_ShopConfirmDialogUI_ShopConfirmPanel.md,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_layout_prototype_ShopConfirmDialogUI_ShopConfirmPanel.png,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/ui_ShopConfirmDialogUI_ShopConfirmPanel__01_ModalBackdrop.png,暗化背景,`ModalBackdrop`,0,0,1080,1920,ui_ShopConfirmDialogUI_ShopConfirmPanel__01_ModalBackdrop.png,false,true,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ShopConfirmDialogUI_ShopConfirmPanel#02,ShopConfirmDialogUI_ShopConfirmPanel,Assets/Prefabs/UI/Panels/ShopConfirmDialogUI_ShopConfirmPanel.prefab,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_asset_slicing_backflow_ShopConfirmDialogUI_ShopConfirmPanel.md,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_layout_prototype_ShopConfirmDialogUI_ShopConfirmPanel.png,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/ui_ShopConfirmDialogUI_ShopConfirmPanel__02_ShopConfirmPanel.png,确认面板,`ShopConfirmPanel`,170,580,740,520,ui_ShopConfirmDialogUI_ShopConfirmPanel__02_ShopConfirmPanel.png,false,true,false,false,现有节点命中,ShopConfirmDialogUI_ShopConfirmPanel,Center,"740,520","0,120",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
